index,kabc_absTEC,kabc_absCB,usln_absTEC,usln_absCB,kazn_absTEC,kazn_absCB,kula_absTEC,kula_absCB,tyla_absTEC,tyla_absCB,rybn_absTEC,rybn_absCB,kamu_absTEC,kamu_absCB,tetu_absTEC,tetu_absCB,time,date
45,8.177,240952180.01090416,7.002,260385505.65409005,10.093,216879109.9007253,9.474,223852097.76706657,8.207,240511386.58120057,7.951,244352609.9223929,7.418,252978984.14762503,,,,08-05-2022
46,7.658,248983276.52855223,5.679,289129179.9686189,9.135,227967839.29599684,8.925,230634220.47337803,7.671,248772211.79792,7.169,257334828.29220337,6.634,267510063.967933,,,,08-05-2022
47,7.315,254753813.3461204,5.733,287764282.43311584,8.144,241439863.17048544,8.431,237294850.71440926,7.147,257730589.8837755,6.372,272954321.9106375,5.776,286691136.66781193,,,,08-05-2022
0,7.113,258345829.12584525,7.323,254614622.61678624,8.407,237633319.7095218,7.68,248626404.1004487,7.144,257784698.96933976,6.954,261282615.99700963,6.654,267107732.46641842,,,00:00:00,08-06-2022
1,7.474,252029461.8218391,7.718,248013585.9306934,8.911,230815323.14790618,8.827,231910971.66195205,7.724,247917238.7910535,7.533,251040548.47136495,7.304,254945573.8650654,,,00:30:00,08-06-2022
2,8.228,240204266.6287247,8.56,235500035.24670413,9.56,222842956.99868703,9.803,220063673.07835793,8.692,233704997.83518907,8.474,236692027.03176105,8.311,239001825.24611336,,,01:00:00,08-06-2022
3,9.58,222610222.77644518,9.987,218027027.52359915,11.224,205661988.12476698,11.401,204059296.91816834,10.172,216035281.45625532,10.048,217364214.26431054,9.812,219962723.8614094,,,01:30:00,08-06-2022
4,10.797,209689318.449824,11.212,205772016.83783188,12.337,196165701.84760118,13.962,184397081.0272018,11.439,203720075.6641987,11.331,204688639.32900915,11.139,206445184.39049864,,,02:00:00,08-06-2022
5,12.096,198110260.81119353,12.602,194092217.18585345,13.707,186104404.8396282,16.453,169865550.12123078,12.882,191971258.23674035,12.849,192217619.39983773,12.616,193984495.03521273,,,02:30:00,08-06-2022
6,13.685,186253935.44723934,14.066,183714126.52880225,15.374,175725351.39330766,15.736,173692347.7126476,14.389,181640443.03510952,14.404,181545840.27368724,14.117,183381977.42068025,,,03:00:00,08-06-2022
7,14.971,178074795.23212984,15.361,175799693.76831156,16.562,169305656.70478648,14.734,179501270.17201447,15.709,173841551.3539947,15.705,173863688.31465414,15.391,175628276.59838146,,,03:30:00,08-06-2022
8,15.657,174129993.1819114,16.25,170923263.41305918,17.24,165943111.12984997,15.279,176270807.22743475,16.56,169315880.16765654,16.568,169274997.42405254,16.329,170509297.17809942,,,04:00:00,08-06-2022
9,15.626,174302633.49899778,16.101,171712311.22248855,17.0,167110368.97217193,14.596,180347834.29160175,16.41,170087958.40902525,16.39,170191702.21763986,16.171,171340259.47184148,,,04:30:00,08-06-2022
10,15.903,172777954.97647956,16.464,169808794.981023,17.342,165454379.7437716,15.922,172674834.7315571,16.697,168619825.38107654,16.596,169132140.68850008,16.404,170119061.62925583,,,05:00:00,08-06-2022
11,16.223,171065438.39758104,16.755,168327720.68839213,17.962,162573783.42676267,17.158,166339168.8318515,16.895,167628848.13013917,16.875,167728154.3285002,16.617,169025235.17555502,,,05:30:00,08-06-2022
12,16.36,170347674.4839632,17.104,166601541.27816316,18.227,161387636.70795304,17.768,163458905.28209552,17.272,165789317.66666213,17.194,166164940.96681738,16.956,167327050.15692154,,,06:00:00,08-06-2022
13,17.066,166786919.75981995,17.781,163399140.5244716,18.645,159568317.17776418,14.789,179167178.4166318,17.932,162709718.49616,17.749,163546371.8573998,17.674,163893010.7815485,,,06:30:00,08-06-2022
14,17.768,163458905.28209552,18.081,162037911.0394516,19.004,158053947.80274075,13.312,188845310.34673226,18.242,161321270.28976643,17.92,162764188.0792836,17.902,162845995.1205928,,,07:00:00,08-06-2022
15,18.262,161232908.95855498,18.448,160418042.9679373,19.323,156743875.98669204,12.701,193334295.76208773,18.607,159731172.64551988,18.258,161250569.60913193,18.265,161219667.27801263,,,07:30:00,08-06-2022
16,18.783,158981056.79765934,18.994,158095548.61092642,19.803,154832585.16927436,16.71,168554221.4242051,19.181,157323006.0626925,18.772,159027629.76566926,18.992,158103872.7151107,,,08:00:00,08-06-2022
17,18.939,158324941.70023775,19.247,157053035.80578932,20.06,153837564.063405,20.152,153486004.7610726,19.399,156436534.75768784,18.98,158153844.96712458,19.288,156886025.22910374,,,08:30:00,08-06-2022
18,19.204,157228767.53928208,19.449,156235319.77620706,20.265,153057478.62954742,20.825,150985539.02376983,19.546,155847166.83314544,19.34,156674971.340621,19.56,155791383.32368413,,,09:00:00,08-06-2022
19,19.337,156687124.3810401,19.592,155664102.76050508,20.497,152188805.4605256,20.254,153099035.9449102,19.642,155465849.91921502,19.57,155751574.61386758,19.746,155055898.688613,,,09:30:00,08-06-2022
20,18.897,158500788.5758428,19.274,156942993.31172848,20.15,153493621.74352247,19.011,158024846.76919135,19.29,156877891.9946843,19.271,156955208.83394748,19.458,156199183.46954212,,,10:00:00,08-06-2022
21,17.84,163128721.9918425,18.374,160740754.59435266,19.617,155564881.59445035,18.744,159146364.0799394,18.334,160916006.2323122,18.478,160287766.52488357,18.647,159559759.62984407,,,10:30:00,08-06-2022
22,16.853,167837595.2570481,17.297,165669463.59776977,18.091,161993120.72678468,18.388,160679551.6612868,17.294,165683832.36261833,17.39,165225877.78677976,17.656,163976532.60668242,,,11:00:00,08-06-2022
23,16.179,171297893.0844789,16.427,169999925.17809105,16.992,167149702.94211107,17.997,162415622.30027902,16.398,170150181.9188474,16.534,169448953.94305396,16.794,168132156.89127874,,,11:30:00,08-06-2022
24,15.447,175309634.9995219,15.65,174168931.63823447,16.57,169264781.3645711,17.668,163920837.2076436,15.562,174660682.6805303,15.919,172691104.6009126,16.008,172210378.3876837,,,12:00:00,08-06-2022
25,15.242,176484626.4968421,15.356,175828312.1236377,16.913,167539623.1994796,17.721,163675526.27768657,15.287,176224678.1308706,15.611,174386353.6883458,15.671,174052194.55334172,,,12:30:00,08-06-2022
26,15.194,176763176.6528135,15.264,176357397.00876734,16.728,168463511.45902523,18.299,161069822.55337915,15.076,177453591.87382382,15.495,175037889.6162419,15.572,174604592.0266286,,,13:00:00,08-06-2022
27,15.07,177488914.22268718,15.124,177171770.2160324,16.258,170881205.5228031,18.998,158078904.34614256,14.949,178205780.7557123,15.46,175235912.3425671,15.474,175156622.63317204,,,13:30:00,08-06-2022
28,14.971,178074795.23212984,14.936,178283317.28731334,15.927,172647728.49860176,19.348,156642577.0528064,14.789,179167178.4166318,15.352,175851216.87357187,15.202,176716660.0265731,,,14:00:00,08-06-2022
29,14.757,179361331.86707428,14.998,177914434.34006053,15.828,173186820.03534925,19.375,156533394.49645016,14.697,179727077.213995,15.232,176542549.18260425,15.269,176328519.57132712,,,14:30:00,08-06-2022
30,14.753,179385645.45426294,15.132,177124930.3552757,15.84,173121206.53800082,19.737,155091247.1214645,14.861,178732628.26369134,15.302,176138283.59780854,15.465,175207582.2296437,,,15:00:00,08-06-2022
31,14.769,179288450.38016966,15.067,177506583.30878124,15.952,172512388.5529795,19.69,155276238.07926923,14.957,178158116.2197194,15.12,177195204.0856165,15.324,176011801.15047783,,,15:30:00,08-06-2022
32,14.683,179812740.21143702,15.073,177471250.41190955,15.773,173488506.0163668,18.474,160305118.38057986,14.837,178877126.80775166,14.948,178211741.51301852,15.235,176525166.3889376,,,16:00:00,08-06-2022
33,14.475,181100050.99449342,14.817,178997810.35056394,15.544,174761782.22555113,17.243,165928674.80818862,14.545,180663739.79203856,14.559,180576855.36679146,14.925,178349004.23131704,,,16:30:00,08-06-2022
34,13.692,186206318.43624842,14.158,183116257.95915368,14.907,178456648.74623644,15.981,172355792.25282827,13.753,185792910.14751378,13.839,185214722.0158537,14.105,183459968.0582098,,,17:00:00,08-06-2022
35,13.597,186855682.60271972,13.891,184867727.70817843,14.757,179361331.86707428,15.411,175514276.66646942,13.388,188308535.9950061,13.521,187380093.96911997,13.848,185154525.4738762,,,17:30:00,08-06-2022
36,13.188,189731040.99824816,13.255,189250917.11013842,14.514,180856573.90389976,14.015,184048087.00664937,12.801,192577662.08368883,12.894,191881906.93646753,13.407,188175056.0706095,,,18:00:00,08-06-2022
37,12.47,195116785.3166162,12.498,194898096.99279988,13.869,185014294.81504482,12.383,195801007.5870291,12.036,198603441.21289474,12.136,197783507.7258316,12.695,193379977.87096664,,,18:30:00,08-06-2022
38,11.768,200852170.3458023,11.775,200792460.18830588,13.222,189486939.96275052,11.386,204193667.28562447,11.403,204041400.90437216,11.434,203764613.4045407,12.08,198241416.24483222,,,19:00:00,08-06-2022
39,10.954,208181191.8199079,11.043,207340586.51869747,12.483,195015159.94827202,10.122,216568202.68993053,10.638,211250558.50422218,10.768,209971492.5518694,11.351,204508233.30124816,,,19:30:00,08-06-2022
40,10.017,217700297.1923793,10.141,216365228.37718457,11.557,202677389.6193004,9.562,222819650.72272527,9.811,219973933.58106813,9.881,219193367.6608433,10.3,214688729.7692368,,,20:00:00,08-06-2022
41,9.413,224576251.96487528,9.39,224851123.88720673,10.843,209244056.04233873,9.317,225730275.20368043,8.889,231100777.02669078,9.079,228669820.44724464,9.398,224755401.82076275,,,20:30:00,08-06-2022
42,8.916,230750594.65644917,9.115,228217804.10715863,10.553,212099619.65958944,8.519,236066058.95176914,8.492,236441042.7793407,8.905,230893069.28713942,8.918,230724718.50333652,,,21:00:00,08-06-2022
43,8.692,233704997.83518907,8.903,230919002.130405,10.063,217202151.3039879,8.277,239492204.2577526,8.305,239088143.85191795,8.794,232345693.96485454,8.618,234706228.02245763,,,21:30:00,08-06-2022
44,8.594,235033725.24411264,8.466,236803832.43574396,9.637,221950909.66087636,8.474,236692027.03176105,7.966,244122443.20053443,8.487,236510680.52796558,8.134,241588231.5635028,,,22:00:00,08-06-2022
45,8.429,237323001.2395352,8.24,240029296.8835481,9.435,224314272.049446,9.511,223416255.13415718,7.939,244537212.77666768,8.263,239695004.20092124,8.028,243177940.97094983,,,22:30:00,08-06-2022
46,8.164,241143944.60951158,7.677,248674978.1761491,8.755,232862622.18673152,9.694,221297420.19528833,7.615,249685260.08012968,7.646,249178583.09004837,7.569,250442832.0316518,,,23:00:00,08-06-2022
47,7.774,247118688.63042763,7.187,257012375.89202136,8.449,237041945.9523486,10.032,217537481.89984643,7.239,256087612.0613538,7.057,259368840.22983256,7.001,260404101.29815257,,,23:30:00,08-06-2022
0,6.538,269466884.1771366,6.443,271446216.7655811,7.457,252316578.74194697,13.765,185711907.56693897,6.649,267208145.13582993,6.022,280774384.07072085,5.956,282325765.434989,,,00:00:00,08-07-2022
1,6.906,262189063.18105865,7.068,259166932.46471936,7.961,244199093.15790084,14.714,179623222.26854166,7.348,254181117.64982578,6.842,263412465.86168492,6.774,264731281.91579553,,,00:30:00,08-07-2022
2,8.149,241365781.40900096,8.421,237435703.6090552,9.235,226730219.73246306,14.948,178211741.51301852,8.677,233906914.46805146,8.323,238829468.1381821,8.09,242244317.3406543,,,01:00:00,08-07-2022
3,10.132,216461302.9338296,10.229,215432523.92222968,11.023,207528599.42141882,11.646,201901463.0079451,10.559,212039349.81617713,10.267,215033477.22773603,9.972,218190945.31799155,,,01:30:00,08-07-2022
4,12.041,198562202.1000905,11.951,199308460.9707556,12.716,193220231.9775939,10.567,211959069.88909099,12.242,196925370.49445137,12.091,198151218.91719693,11.751,200997402.78841433,,,02:00:00,08-07-2022
5,14.048,183831787.2516812,13.872,184994287.86231643,14.807,179058243.79377624,16.82,168002159.07010055,14.244,182562626.943983,14.172,183025788.68689814,13.772,185664704.96081465,,,02:30:00,08-07-2022
6,16.048,171995625.36937618,15.747,173631671.0883835,16.127,171573837.82470548,20.994,150376600.38936695,16.017,172161988.8269323,16.031,172086797.1888558,15.657,174129993.1819114,,,03:00:00,08-07-2022
7,17.57,164377351.26464313,17.204,166116641.41605806,17.465,164870731.1173616,20.626,151712146.17976698,17.464,164875451.35244617,17.422,165074068.05881506,17.154,166358561.33192694,,,03:30:00,08-07-2022
8,18.461,160361550.85423842,18.103,161939421.3482727,18.711,159286642.9648917,19.597,155644243.33902413,18.33,160933562.9402617,18.253,161272653.58551624,18.041,162217444.53980222,,,04:00:00,08-07-2022
9,18.87,158614142.8830873,18.632,159623974.82084367,19.708,155205312.29371727,20.164,153440326.6672796,18.8,158909160.80777404,18.654,159529819.0508994,18.532,160054066.60330185,,,04:30:00,08-07-2022
10,19.694,155260468.39070177,19.479,156114962.83686143,20.318,152857721.18796408,22.342,145769557.37598094,19.574,155735659.67236444,19.304,156820994.74953097,19.367,156565721.07937446,,,05:00:00,08-07-2022
11,20.239,153155759.6019719,20.272,153031050.67827913,20.28,153000864.06181458,22.917,143929221.5297241,20.279,153004636.41197753,19.912,154408220.17797711,20.181,153375685.78931108,,,05:30:00,08-07-2022
12,21.334,149173511.64235917,21.383,149002495.0782806,21.434,148825121.44362536,25.005,137788962.2742895,21.223,149563104.66827255,20.81,151039944.96116364,21.339,149156033.98982385,,,06:00:00,08-07-2022
13,22.877,144054995.33056727,23.112,143320757.33097953,23.139,143237115.21277818,25.912,135355962.46205738,22.86,144108549.1319213,22.249,146073895.365936,23.019,143609983.51306656,,,06:30:00,08-07-2022
14,23.578,141897380.13865468,24.118,140299852.15919203,24.128,140270775.071947,24.908,138056999.49460474,23.841,141112545.12779582,23.111,143323858.0018075,24.058,140474695.22810498,,,07:00:00,08-07-2022
15,23.869,141029753.41704863,24.504,139190426.9237041,24.699,138639879.97958004,25.247,137126998.0923704,24.191,140088004.20954007,23.377,142506105.11380512,24.505,139187586.85337204,,,07:30:00,08-07-2022
16,23.966,140744062.1010395,24.666,138732590.3264118,24.982,137852376.2731506,25.836,135554899.97314546,24.306,139756209.15235627,23.552,141975681.64690816,24.658,138755093.58533135,,,08:00:00,08-07-2022
17,24.079,140413425.821799,24.961,137910352.54170755,24.932,137990535.3972786,26.5,133845853.62390496,24.552,139054299.33424392,23.788,141269658.03590512,25.043,137684382.78439072,,,08:30:00,08-07-2022
18,24.3,139773461.94041684,25.035,137706379.73029682,25.004,137791717.58513242,26.244,134497076.46144262,24.546,139071293.44360578,24.02,140585767.85243493,25.331,136899446.22006592,,,09:00:00,08-07-2022
19,24.138,140241716.05585515,24.803,138348913.28846177,24.694,138653915.05518514,26.82,133044973.71213235,24.069,140442591.729062,23.761,141349898.7207517,25.027,137728387.2225034,,,09:30:00,08-07-2022
20,23.455,142268954.5537358,23.976,140714708.0093066,23.982,140697104.36777788,26.29,134379359.18871778,23.135,143249497.39772636,22.888,144020374.66940954,24.246,139929025.10702842,,,10:00:00,08-07-2022
21,22.36,145710872.66440877,22.837,144181099.43431482,22.916,143932361.8607457,23.566,141933503.19413534,22.057,146708283.96283147,21.807,147546834.67723265,22.899,143985778.9573558,,,10:30:00,08-07-2022
22,21.482,148658758.88977948,21.897,147243302.50084105,21.833,147458954.85128874,22.24,146103448.69511238,21.155,149803287.40181744,20.858,150866052.6134243,21.31,149257489.98170507,,,11:00:00,08-07-2022
23,20.935,150588350.5013711,21.244,149489163.7491979,21.213,149598353.21455824,20.948,150541616.86636326,20.506,152155404.27133727,20.118,153615647.89555374,20.414,152497879.06956062,,,11:30:00,08-07-2022
24,20.13,153569853.9914521,20.482,152244523.0241586,20.077,153772420.05706948,21.079,150073101.10614014,19.907,154427610.1571047,19.462,156183130.93535763,19.743,155067678.81388652,,,12:00:00,08-07-2022
25,19.331,156711438.94852868,19.808,154813042.2627165,19.333,156703332.83503827,20.476,152266827.19075722,19.227,157134698.163536,18.641,159585436.40506136,19.03,157945939.2048803,,,12:30:00,08-07-2022
26,18.76,159078483.35000986,19.189,157290208.22920686,19.033,157933490.9179371,20.023,153979634.75150597,18.613,159705425.47194177,18.108,161917062.36307105,18.515,160127528.5219952,,,13:00:00,08-07-2022
27,19.121,157569645.5421858,19.396,156448632.39272913,19.45,156231303.392454,23.285,142787351.34737867,18.893,158517566.47242582,18.432,160487653.75141218,18.863,158643570.75808525,,,13:30:00,08-07-2022
28,19.618,155560916.69323543,19.883,154520783.8456,19.751,155036271.1111361,25.85,135518187.67874527,19.448,156239336.46973482,18.901,158484016.0055762,19.417,156364007.8349065,,,14:00:00,08-07-2022
29,19.327,156727654.95011887,19.76,155000960.24683988,19.774,154946080.16005713,24.36,139601221.00999704,19.32,156756045.06989712,18.789,158955670.60080326,19.428,156319735.45435387,,,14:30:00,08-07-2022
30,18.723,159235589.55237365,19.327,156727654.95011887,19.398,156440566.9908734,21.996,146911571.13676456,18.902,158479823.69491622,18.48,160279092.7097564,19.154,157433850.4109216,,,15:00:00,08-07-2022
31,18.431,160492007.4347972,18.922,158396047.2849308,19.277,156930780.6411974,20.964,150484158.23187846,18.627,159645397.11970958,18.128,161827718.94603688,18.867,158626752.8241084,,,15:30:00,08-07-2022
32,17.983,162478831.34034482,18.544,160002271.96305776,18.781,158989521.5665495,19.9,154454768.4039789,18.145,161751893.21189922,17.818,163229398.96958125,18.544,160002271.96305776,,,16:00:00,08-07-2022
33,17.26,165846940.0924303,17.568,164386707.63265395,17.703,163758715.87709978,22.061,146694983.12110305,17.044,166894527.39102432,16.833,167937273.13449925,17.582,164321246.58654332,,,16:30:00,08-07-2022
34,16.136,171525982.72063923,16.279,170770951.10419735,16.821,167997165.17389774,24.559,139034480.74502316,15.708,173847084.80143148,15.617,174352851.1385784,16.522,169510478.52745095,,,17:00:00,08-07-2022
35,15.628,174291479.91501585,15.662,174102195.9828163,16.394,170170938.26926544,24.735,138538953.0941,14.979,178027235.6945968,14.918,178390842.83607897,16.03,172092164.7532179,,,17:30:00,08-07-2022
36,14.855,178768720.06796935,14.751,179397805.95629057,15.457,175252917.00813177,21.732,147801217.18857145,13.93,184608758.04455358,14.036,183910353.44399306,15.213,176652759.5869404,,,18:00:00,08-07-2022
37,13.959,184416894.822029,13.871,185000956.12537572,14.687,179788252.57136554,16.748,168362894.17031515,12.974,191289403.10742489,13.289,189008662.15666088,14.331,182007636.80487993,,,18:30:00,08-07-2022
38,12.881,191978709.8139673,12.9,191837278.0471707,13.722,186002658.39670542,14.276,182357902.8796487,12.146,197702071.76580763,12.311,196372736.9467521,13.168,189875071.26342866,,,19:00:00,08-07-2022
39,11.672,201676464.5222861,11.668,201711030.71750477,12.304,196428589.25914356,13.822,185328586.9673656,11.037,207396936.7267004,11.189,205983399.74657136,11.929,199492163.1397688,,,19:30:00,08-07-2022
40,10.338,214293794.46210384,10.445,213193341.52789533,11.048,207293663.082127,13.028,190892551.94548807,9.926,218695941.3889481,10.033,217526640.5312269,10.576,211868863.87346748,,,20:00:00,08-07-2022
41,9.105,228343095.2525325,9.212,227013086.8682486,9.791,220198488.4921131,11.898,199751880.48962453,8.52,236052204.90328446,8.915,230763535.99824205,9.142,227880545.46193436,,,20:30:00,08-07-2022
42,8.3,239160147.5107862,8.557,235541313.6266034,9.06,228909470.0669731,11.411,203969863.90474883,7.734,247756909.4469929,8.243,239985614.15755624,8.21,240467440.16917956,,,21:00:00,08-07-2022
43,7.815,246469604.1798066,8.22,240321125.9237081,8.772,232636870.6821967,11.259,205342076.39204925,7.47,252096930.55864453,7.744,247596890.7585649,7.573,250376682.31258145,,,21:30:00,08-07-2022
44,7.295,255102791.33622643,7.627,249488760.6320006,7.921,244814903.22195175,10.327,214407893.6371131,6.992,260571641.5743895,7.085,258855818.5685845,6.932,261696902.20687982,,,22:00:00,08-07-2022
45,6.365,273104373.3809865,6.735,265496658.06305772,7.24,256069925.84205294,9.818,219895501.51260945,6.32,274074934.9238681,6.124,278426307.49353486,6.086,279294179.3124384,,,22:30:00,08-07-2022
46,5.487,294144260.55764157,5.59,291421745.32881755,5.903,283590362.13505924,9.05,229035904.4704642,5.554,292364690.7042487,4.727,316909353.6311698,4.866,312350213.0479405,,,23:00:00,08-07-2022
47,4.986,308568594.05571,5.077,305790702.8192967,5.649,289895898.8431771,8.292,239275488.79914606,5.168,303086509.59107935,4.219,335446369.6525493,4.313,331770776.8777182,,,23:30:00,08-07-2022
0,4.721,317110672.4573805,5.6,291161431.07827127,5.166,303145173.3890914,2.33,451387884.59949034,3.76,355331685.81362814,4.575,322130843.3568664,4.418,327804569.3645866,,,,08-08-2022
1,5.271,300110610.7686513,6.232,276003212.1617391,5.621,290617034.0341072,3.697,358346472.34243256,4.507,324551843.08154637,5.368,297386743.4941993,5.23,301284656.0934913,,,,08-08-2022
2,6.061,279869593.37025034,7.073,259075311.95333123,6.52,269838591.2980596,5.367,297414447.3224297,5.317,298809587.95292664,6.334,273771874.3234042,6.099,278996363.1812238,,,,08-08-2022
3,7.045,259589642.3472012,8.068,242574371.0629011,7.551,250741155.93971443,6.022,280774384.07072085,6.298,274553213.11493385,7.295,255102791.33622643,7.036,259755614.50077707,,,,08-08-2022
4,7.726,247885148.02154607,8.786,232451449.86198527,8.392,237845599.76231304,6.192,276893260.30284774,7.032,259829482.1588893,8.055,242770038.07103315,7.851,245903873.66139454,,,,08-08-2022
5,8.527,235955294.81243885,9.447,224171759.7910648,9.16,227656535.25988486,6.655,267087663.51320127,7.825,246312065.26682365,8.863,231439500.93600732,8.707,233503603.2056756,,,,08-08-2022
6,9.485,223722256.5752289,10.461,213030240.54464245,10.431,213336362.61741036,7.85,245919535.82972747,8.904,230906034.61658713,9.899,218993990.15645424,9.817,219906700.95754847,,,,08-08-2022
7,10.659,211042356.56563687,11.433,203773524.45841873,11.766,200869240.17716324,9.343,225415971.6637092,10.158,216184102.7079938,10.984,207896700.46690866,10.944,208276282.12396672,18.413,160570434.3740193,03:30:00,08-08-2022
8,11.623,202101129.12786302,12.44,195351913.08055654,12.52,194726785.35580307,9.976,218147197.7595933,11.247,205451592.17391068,12.035,198611692.11924475,12.088,198175805.97785413,18.626,159649682.61456624,04:00:00,08-08-2022
9,12.503,194859122.82939446,13.098,190381772.4421917,12.861,192127923.81893897,10.557,212059434.05489767,12.026,198685996.58130738,12.715,193227829.94979468,12.839,192292461.75730518,18.426,160513781.16774344,04:30:00,08-08-2022
10,13.695,186185922.32266116,14.274,182370677.96130505,14.544,180669950.62243015,12.508,194820172.03786668,13.253,189265196.42634767,13.884,184914324.90726778,14.052,183805620.88798,17.912,162800531.5402879,05:00:00,08-08-2022
11,14.393,181615201.17242023,15.06,177547831.7062096,15.51,174953227.9959972,13.079,190520007.0520318,13.993,184192711.7356901,14.632,180125837.2836214,14.869,178684539.84464276,17.242,165933486.4967688,05:30:00,08-08-2022
12,15.361,175799693.76831156,15.858,173022925.97002447,16.217,171097081.0476154,12.353,196038620.64430642,14.743,179446472.70685184,15.361,175799693.76831156,15.706,173858153.2816771,16.242,170965352.37292218,06:00:00,08-08-2022
13,16.423,170020626.5816235,16.983,167193986.8753141,17.267,165813319.71066418,13.141,190070033.4537149,15.835,173148536.43106523,16.38,170243645.36007243,16.887,167668549.43879703,14.736,179489088.61927596,06:30:00,08-08-2022
14,16.901,167599090.6492461,17.58,164330593.3768348,17.865,163014542.14864346,14.325,182045749.5970064,16.353,170384129.75643873,16.933,167440651.2962303,17.51,164658739.23311886,13.746,185840210.62912363,07:00:00,08-08-2022
15,17.458,164903781.27928877,18.034,162248924.29868302,18.393,160657710.40740892,14.253,182504978.62079084,16.792,168142169.22756222,17.346,165435301.69473225,18.1,161952841.1862595,13.124,190193095.9680346,07:30:00,08-08-2022
16,17.633,164083440.9944822,18.272,161188782.70661104,18.576,159864398.37264225,14.23,182652410.7965745,16.976,167228454.27884406,17.599,164241863.20925754,18.42,160539921.34887394,11.415,203934123.60941494,08:00:00,08-08-2022
17,17.29,165702996.53275502,18.02,162311938.83597663,18.13,161818792.7363196,14.093,183538058.28651553,16.74,168403119.4472409,17.416,165102500.50938773,18.231,161369930.98801956,11.103,206779599.05525255,08:30:00,08-08-2022
18,17.043,166899423.59707153,17.747,163555587.0354241,17.82,163220238.81362298,14.774,179258109.30425897,16.314,170587667.03891718,17.147,166392514.53380606,17.878,162955263.3022819,9.788,220232231.07770136,09:00:00,08-08-2022
19,16.501,169618307.99838084,17.239,165947924.07447243,17.329,165516429.01643622,14.854,178774737.49463576,15.727,173742039.56576824,16.648,168867792.12549436,17.353,165401930.98300704,7.652,249080872.3812042,09:30:00,08-08-2022
